serial_num,process
24749,clean
24750,clean
24752,clean
24753,clean
24755,clean
24756,clean
24757,clean
24758,clean
24761,clean
24762,clean
24763,clean
24764,clean
24766,clean
24768,clean
24774,clean
24776,clean
24777,clean
24779,clean
24780,clean
24784,clean
24787,clean
24790,clean
24791,clean
24792,clean
24794,clean
24797,clean
24798,clean
24799,clean
24800,clean
24801,clean
24802,clean
24803,clean
24804,clean
24805,clean
24809,clean
24810,clean
24811,clean
24815,clean
24816,clean
24817,clean
24819,clean
24820,clean
24821,clean
24822,clean
24823,clean
24824,clean
24825,clean
24826,clean
24827,clean
24829,clean
24832,clean
24833,clean
24835,clean
24836,clean
24837,clean
24838,clean
24840,clean
24841,clean
24842,clean
24843,clean
24844,clean
24845,clean
24846,clean
24847,clean
24849,clean
24850,clean
24852,clean
24853,clean
24854,clean
24856,clean
24857,clean
24858,clean
24861,clean
24862,clean
24863,clean
24865,clean
24867,clean
24868,clean
24869,clean
24873,clean
24875,clean
24878,clean
24879,clean
24883,clean
24884,clean
24885,clean
24886,clean
24887,clean
24889,clean
24890,clean
24891,clean
24892,clean
24896,clean
24897,clean
24899,clean
24900,clean
24903,clean
24905,clean
24906,clean
24907,clean
24909,clean
24910,clean
24911,clean
24912,clean
24913,clean
24914,clean
24915,clean
24918,clean
24919,clean
24920,clean
24921,clean
24922,clean
24923,clean
24924,clean
24925,clean
24927,clean
24930,clean
24933,clean
24935,clean
24937,clean
24938,clean
24939,clean
24940,clean
24942,clean
24944,clean
24945,clean
24946,clean
24948,clean
24949,clean
24951,clean
24952,clean
24953,clean
24954,clean
24955,clean
24956,clean
24957,clean
24958,clean
24960,clean
24961,clean
24965,clean
24966,clean
24968,clean
24969,clean
24974,clean
24975,clean
24977,clean
24978,clean
24979,clean
24981,clean
24983,clean
24984,clean
24986,clean
24989,clean
24990,clean
24991,clean
24992,clean
24993,clean
24996,clean
24998,clean
24999,clean
